genus	organism_name	Organism Name (Genus, Species)	# assembly_accession	refseq_category	taxid	version_status	assembly_level	release_type	genome_rep	seq_rel_date	ftp_path	Oral Taxon ID	HOMD Sequence ID	Culture Collection Entry Number	Sequencing Status	NCBI Genome Survey Sequence Accession ID	species_taxid	infraspecific_name	Assembly_Level_Score	Refseq_Category_Score	Sequencing_Status_Score	Organism
Corynebacterium	Corynebacterium vitaeruminis DSM 20294	NA	GCA_000550805.1	representative genome	1224164	latest	Complete Genome	Major	Full	2014/02/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/550/805/GCA_000550805.1_ASM55080v1	NA	NA	NA	NA	NA	38305	strain=DSM 20294	4	1	0	Corynebacterium vitaeruminis DSM 20294
Corynebacterium	Corynebacterium xerosis NBRC 16721	NA	GCA_001552415.1	representative genome	1223513	latest	Contig	Major	Full	2016/02/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/552/415/GCA_001552415.1_ASM155241v1	NA	NA	NA	NA	NA	1725	strain=NBRC 16721	1	1	0	Corynebacterium xerosis NBRC 16721
Fretibacterium	Fretibacterium fastidiosum	Fretibacterium fastidiosum	GCA_000210715.1	na	651822	latest	Chromosome	Major	Full	2010/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/715/GCA_000210715.1_ASM21071v1	363	SEQF1674	SGP1	Complete	FP929056	651822	strain=SGP1	3	0	3	Fretibacterium fastidiosum
Fusobacterium	Fusobacterium equinum	NA	GCA_001546395.1	na	134605	latest	Scaffold	Major	Full	2016/02/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/546/395/GCA_001546395.1_ASM154639v1	NA	NA	NA	NA	NA	134605	strain=CMW8396	2	0	0	Fusobacterium equinum
Fusobacterium	Fusobacterium gonidiaformans ATCC 25563	Fusobacterium gonidiaformans	GCA_003019695.1	na	469615	latest	Complete Genome	Major	Full	2018/03/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/019/695/GCA_003019695.1_ASM301969v1	860	SEQF1983	ATCC 25563	High Coverage	ACET00000000	849	strain=ATCC 25563	4	0	2	Fusobacterium gonidiaformans
Fusobacterium	Fusobacterium hwasookii ChDC F206	Fusobacterium hwasookii	GCA_001455085.1	na	1307443	latest	Complete Genome	Major	Full	2015/12/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/455/085/GCA_001455085.1_ASM145508v1	953	SEQF2840	ChDC F206	Complete	CP013336	1583098	strain=ChDC F206	4	0	3	Fusobacterium hwasookii
Fusobacterium	Fusobacterium massiliense	NA	GCA_900095705.1	representative genome	1852365	latest	Scaffold	Major	Full	2016/09/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/705/GCA_900095705.1_PRJEB15286	NA	NA	NA	NA	NA	1852365	strain=Marseille-P2749	2	1	0	Fusobacterium massiliense
Fusobacterium	Fusobacterium mortiferum ATCC 9817	NA	GCA_000158195.2	representative genome	469616	latest	Scaffold	Major	Full	2011/07/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/158/195/GCA_000158195.2_Fuso_mor_ATCC9817_V2	NA	NA	NA	NA	NA	850	strain=ATCC 9817	2	1	0	Fusobacterium mortiferum ATCC 9817
Fusobacterium	Fusobacterium naviforme	NA	GCA_003014445.1	na	77917	latest	Scaffold	Major	Full	2018/03/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/014/445/GCA_003014445.1_ASM301444v1	NA	NA	NA	NA	NA	77917	strain=ATCC 25832	2	0	0	Fusobacterium naviforme
Fusobacterium	Fusobacterium necrogenes	NA	GCA_900450765.1	na	858	latest	Contig	Major	Full	2018/08/01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/450/765/GCA_900450765.1_42650_B02	NA	NA	NA	NA	NA	858	strain=NCTC10723	1	0	0	Fusobacterium necrogenes
Fusobacterium	Fusobacterium necrophorum subsp. funduliforme ATCC 51357	Fusobacterium necrophorum	GCA_000262225.1	representative genome	1095747	latest	Contig	Major	Full	2012/05/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/225/GCA_000262225.1_ASM26222v1	690	SEQF2347	subsp. funduliforme ATCC 51357	High Coverage	AJSY00000000	859	strain=ATCC 51357	1	1	2	Fusobacterium necrophorum
Fusobacterium	Fusobacterium sp. HMSC065F01	Fusobacterium nucleatum subsp. animalis	GCA_001813745.1	na	1739435	latest	Scaffold	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/813/745/GCA_001813745.1_ASM181374v1	420	SEQF2959	hmsc065f01	High Coverage	LTWB01000000	1739435	strain=HMSC065F01	2	0	2	Fusobacterium nucleatum subsp. animalis
Fusobacterium	Fusobacterium nucleatum subsp. nucleatum ATCC 25586	Fusobacterium nucleatum subsp. nucleatum	GCA_000007325.1	reference genome	190304	latest	Complete Genome	Major	Full	2002/04/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/325/GCA_000007325.1_ASM732v1	698	SEQF1078	ATCC 25586	Complete	AE009951	851	strain=ATCC 25586	4	2	3	Fusobacterium nucleatum subsp. nucleatum
Fusobacterium	Fusobacterium sp. HMSC064B11	Fusobacterium nucleatum subsp. polymorphum	GCA_001815715.1	na	1739543	latest	Scaffold	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/815/715/GCA_001815715.1_ASM181571v1	202	SEQF3018	hmsc064b11	High Coverage	LTSL01000000	1739543	strain=HMSC064B11	2	0	2	Fusobacterium nucleatum subsp. polymorphum
Fusobacterium	Fusobacterium sp. HMSC064B12	Fusobacterium nucleatum subsp. vincentii	GCA_001810995.1	na	1739279	latest	Scaffold	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/810/995/GCA_001810995.1_ASM181099v1	200	SEQF2980	hmsc064b12	High Coverage	LTGW01000000	1739279	strain=HMSC064B12	2	0	2	Fusobacterium nucleatum subsp. vincentii
Fusobacterium	Fusobacterium perfoetens ATCC 29250	NA	GCA_000622245.1	representative genome	1408439	latest	Scaffold	Major	Full	2014/04/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/622/245/GCA_000622245.1_ASM62224v1	NA	NA	NA	NA	NA	852	strain=ATCC 29250	2	1	0	Fusobacterium perfoetens ATCC 29250
Fusobacterium	Fusobacterium periodonticum 2_1_31	Fusobacterium periodonticum	GCA_000158215.3	representative genome	469599	latest	Scaffold	Major	Full	2014/09/25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/158/215/GCA_000158215.3_Fuso_sp_2_1_31_V3	201	SEQF2529	2_1_31	High Coverage	ACDC00000000	860	strain=2_1_31	2	1	2	Fusobacterium periodonticum
Fusobacterium	Fusobacterium russii ATCC 25533	NA	GCA_000381725.1	representative genome	1278306	latest	Scaffold	Major	Full	2013/04/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/381/725/GCA_000381725.1_ASM38172v1	NA	NA	NA	NA	NA	854	strain=593A	2	1	0	Fusobacterium russii ATCC 25533
Fusobacterium	Fusobacterium sp.	NA	GCA_003516445.1	na	68766	latest	Scaffold	Major	Full	2018/09/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/516/445/GCA_003516445.1_ASM351644v1	NA	NA	NA	NA	NA	68766		2	0	0	Fusobacterium sp.
Fusobacterium	Fusobacterium sp. CM21	NA	GCA_000517705.1	na	936562	latest	Contig	Major	Full	2014/01/13	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/517/705/GCA_000517705.1_FspCM21v1.0	NA	NA	NA	NA	NA	936562	strain=CM21	1	0	0	Fusobacterium sp. CM21
Fusobacterium	Fusobacterium sp. oral taxon 203	Fusobacterium sp. HMT 203	GCA_002243405.1	na	671211	latest	Chromosome	Major	Full	2017/08/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/243/405/GCA_002243405.1_ASM224340v1	203	SEQF2896	w7671	High Coverage	CP016200.1	671211	strain=W7671	3	0	2	Fusobacterium sp. HMT 203
Fusobacterium	Fusobacterium sp. oral taxon 370 str. F0437	Fusobacterium sp. HMT 370	GCA_000235465.1	na	861452	latest	Scaffold	Major	Full	2011/11/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/235/465/GCA_000235465.1_ASM23546v1	370	SEQF1879	F0437	High Coverage	AGAD00000000	712288	strain=F0437	2	0	2	Fusobacterium sp. HMT 370
Fusobacterium	Fusobacterium ulcerans ATCC 49185	NA	GCA_000158315.2	representative genome	469617	latest	Scaffold	Major	Full	2012/09/19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/158/315/GCA_000158315.2_Fuso_ulc_ATCC49185_V2	NA	NA	NA	NA	NA	861	strain=ATCC 49185	2	1	0	Fusobacterium ulcerans ATCC 49185
Fusobacterium	Fusobacterium varium ATCC 27725	NA	GCA_003019655.1	na	469618	latest	Complete Genome	Major	Full	2018/03/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/019/655/GCA_003019655.1_ASM301965v1	NA	NA	NA	NA	NA	856	strain=ATCC 27725	4	0	0	Fusobacterium varium ATCC 27725
Pseudopropionibacterium	Pseudopropionibacterium propionicum F0230a	Pseudopropionibacterium propionicum	GCA_000277715.1	representative genome	767029	latest	Complete Genome	Major	Full	2012/07/12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/277/715/GCA_000277715.1_ASM27771v1	739	SEQF1678	F0230a	Complete	CP002734	1750	strain=F0230a	4	1	3	Pseudopropionibacterium propionicum
Streptococcus	Streptococcus acidominimus	NA	GCA_900187245.1	na	1326	latest	Complete Genome	Major	Full	2017/08/15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/187/245/GCA_900187245.1_51470_D02	NA	NA	NA	NA	NA	1326	strain=NCTC11291	4	0	0	Streptococcus acidominimus
Streptococcus	Streptococcus agalactiae 2603V/R	Streptococcus agalactiae	GCA_000007265.1	reference genome	208435	latest	Complete Genome	Major	Full	2002/08/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/265/GCA_000007265.1_ASM726v1	537	SEQF1332	2603V/R	Complete	AE009948	1311	strain=2603V/R	4	2	3	Streptococcus agalactiae
Streptococcus	Streptococcus anginosus C238	Streptococcus anginosus	GCA_000463505.1	representative genome	862971	latest	Complete Genome	Major	Full	2013/09/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/505/GCA_000463505.1_ASM46350v1	543	SEQF2588	C238	Complete	CP003861	1328	strain=C238	4	1	3	Streptococcus anginosus
Streptococcus	Streptococcus australis	NA	GCA_900476055.1	na	113107	latest	Complete Genome	Major	Full	2018/06/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/476/055/GCA_900476055.1_53750_F01	NA	NA	NA	NA	NA	113107	strain=NCTC13166	4	0	0	Streptococcus australis
Streptococcus	Streptococcus azizii	NA	GCA_001984705.1	na	1579424	latest	Contig	Major	Full	2017/02/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/984/705/GCA_001984705.1_ASM198470v1	NA	NA	NA	NA	NA	1579424	strain=12-5291	1	0	0	Streptococcus azizii
Streptococcus	Streptococcus bovimastitidis	NA	GCA_001885095.1	na	1856638	latest	Contig	Major	Full	2016/11/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/885/095/GCA_001885095.1_ASM188509v1	NA	NA	NA	NA	NA	1856638	strain=NZ1587	1	0	0	Streptococcus bovimastitidis
Streptococcus	Streptococcus caballi DSM 19004	NA	GCA_000379985.1	representative genome	1123298	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/379/985/GCA_000379985.1_ASM37998v1	NA	NA	NA	NA	NA	439220	strain=DSM 19004	2	1	0	Streptococcus caballi DSM 19004
Streptococcus	Streptococcus canis	NA	GCA_002770555.1	na	1329	latest	Scaffold	Major	Full	2017/11/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/770/555/GCA_002770555.1_ASM277055v1	NA	NA	NA	NA	NA	1329	strain=TA4	2	0	0	Streptococcus canis
Streptococcus	Streptococcus castoreus DSM 17536	NA	GCA_000425025.1	na	1123299	latest	Scaffold	Major	Full	2013/07/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/425/025/GCA_000425025.1_ASM42502v1	NA	NA	NA	NA	NA	254786	strain=DSM 17536	2	0	0	Streptococcus castoreus DSM 17536
Streptococcus	Streptococcus constellatus subsp. pharyngis C1050	Streptococcus constellatus	GCA_000463425.1	na	862969	latest	Complete Genome	Major	Full	2013/09/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/425/GCA_000463425.1_ASM46342v1	576	SEQF2589	subsp. pharyngis C1050	Complete	CP003859	76860	strain=C1050	4	0	3	Streptococcus constellatus
Streptococcus	Streptococcus criceti HS-6	NA	GCA_000187975.3	representative genome	873449	latest	Contig	Major	Full	2011/11/13	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/187/975/GCA_000187975.3_ASM18797v3	NA	NA	NA	NA	NA	1333	strain=HS-6	1	1	0	Streptococcus criceti HS-6
Streptococcus	Streptococcus cristatus AS 1.3089	Streptococcus cristatus clade 578	GCA_000385925.1	representative genome	1302863	latest	Complete Genome	Major	Full	2013/05/01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/385/925/GCA_000385925.1_ASM38592v1	578	SEQF2520	AS 1.3089	Complete	CP004409	45634	strain=AS 1.3089	4	1	3	Streptococcus cristatus clade 578
Streptococcus	Streptococcus cuniculi	NA	GCA_001921845.1	na	1432788	latest	Contig	Major	Full	2016/12/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/921/845/GCA_001921845.1_ASM192184v1	NA	NA	NA	NA	NA	1432788	strain=CCUG 65085	1	0	0	Streptococcus cuniculi
Streptococcus	Streptococcus devriesei DSM 19639	NA	GCA_000423725.1	na	1123300	latest	Scaffold	Major	Full	2013/07/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/423/725/GCA_000423725.1_ASM42372v1	NA	NA	NA	NA	NA	231233	strain=DSM 19639	2	0	0	Streptococcus devriesei DSM 19639
Streptococcus	Streptococcus didelphis DSM 15616	NA	GCA_000380005.1	representative genome	1123301	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/380/005/GCA_000380005.1_ASM38000v1	NA	NA	NA	NA	NA	102886	strain=DSM 15616	2	1	0	Streptococcus didelphis DSM 15616
Streptococcus	Streptococcus downei MFe28	NA	GCA_900459175.1	na	764290	latest	Contig	Major	Full	2018/08/01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/459/175/GCA_900459175.1_52087_B01	NA	NA	NA	NA	NA	1317	strain=NCTC 11391	1	0	0	Streptococcus downei MFe28
Streptococcus	Streptococcus dysgalactiae subsp. equisimilis AC-2713	NA	GCA_000317855.1	representative genome	759913	latest	Complete Genome	Major	Full	2012/10/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/317/855/GCA_000317855.1_ASM31785v1	NA	NA	NA	NA	NA	1334	strain=AC-2713	4	1	0	Streptococcus dysgalactiae subsp. equisimilis AC-2713
Streptococcus	Streptococcus entericus DSM 14446	NA	GCA_000380025.1	representative genome	1123302	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/380/025/GCA_000380025.1_ASM38002v1	NA	NA	NA	NA	NA	155680	strain=DSM 14446	2	1	0	Streptococcus entericus DSM 14446
Streptococcus	Streptococcus equi subsp. zooepidemicus	NA	GCA_000026605.1	representative genome	40041	latest	Complete Genome	Major	Full	2009/03/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/605/GCA_000026605.1_ASM2660v1	NA	NA	NA	NA	NA	1336	strain=H70	4	1	0	Streptococcus equi subsp. zooepidemicus
Streptococcus	Streptococcus equinus	NA	GCA_000964315.1	representative genome	1335	latest	Contig	Major	Full	2015/03/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/964/315/GCA_000964315.1_ASM96431v1	NA	NA	NA	NA	NA	1335	strain=AG46	1	1	0	Streptococcus equinus
Streptococcus	Streptococcus ferus DSM 20646	NA	GCA_000372425.1	representative genome	1123303	latest	Contig	Major	Full	2013/04/19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/372/425/GCA_000372425.1_ASM37242v1	NA	NA	NA	NA	NA	1345	strain=DSM 20646	1	1	0	Streptococcus ferus DSM 20646
Streptococcus	Streptococcus gallolyticus subsp. gallolyticus DSM 16831	NA	GCA_002000985.1	representative genome	1258574	latest	Complete Genome	Major	Full	2017/02/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/000/985/GCA_002000985.1_ASM200098v1	NA	NA	NA	NA	NA	315405	strain=DSM 16831	4	1	0	Streptococcus gallolyticus subsp. gallolyticus DSM 16831
Streptococcus	Streptococcus gordonii str. Challis substr. CH1	Streptococcus gordonii	GCA_000017005.1	representative genome	467705	latest	Complete Genome	Major	Full	2007/09/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/005/GCA_000017005.1_ASM1700v1	622	SEQF1066	Challis CH1, ATCC 35105, NCTC7868	Complete	CP000725	1302	strain=Challis substr. CH1	4	1	3	Streptococcus gordonii
Streptococcus	Streptococcus halotolerans	NA	GCA_001598035.1	representative genome	1814128	latest	Complete Genome	Major	Full	2016/03/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/598/035/GCA_001598035.1_ASM159803v1	NA	NA	NA	NA	NA	1814128	strain=HTS9	4	1	0	Streptococcus halotolerans
Streptococcus	Streptococcus henryi DSM 19005	NA	GCA_000376985.1	representative genome	1123304	latest	Contig	Major	Full	2013/04/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/376/985/GCA_000376985.1_ASM37698v1	NA	NA	NA	NA	NA	439219	strain=DSM 19005	1	1	0	Streptococcus henryi DSM 19005
Streptococcus	Streptococcus himalayensis	NA	GCA_001708305.1	representative genome	1888195	latest	Complete Genome	Major	Full	2016/08/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/708/305/GCA_001708305.1_ASM170830v1	NA	NA	NA	NA	NA	1888195	strain=HTS2	4	1	0	Streptococcus himalayensis
Streptococcus	Streptococcus hongkongensis	NA	GCA_000785845.1	na	910939	latest	Contig	Major	Full	2014/11/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/785/845/GCA_000785845.1_CAIM1895T_spades_scaffold	NA	NA	NA	NA	NA	910939	strain=CAIM 1895	1	0	0	Streptococcus hongkongensis
Streptococcus	Streptococcus hyointestinalis	NA	GCA_900459405.1	na	1337	latest	Contig	Major	Full	2018/08/01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/459/405/GCA_900459405.1_41965_B01	NA	NA	NA	NA	NA	1337	strain=NCTC12224	1	0	0	Streptococcus hyointestinalis
Streptococcus	Streptococcus hyovaginalis DSM 12219	NA	GCA_000420785.1	na	1123305	latest	Scaffold	Major	Full	2013/07/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/420/785/GCA_000420785.1_ASM42078v1	NA	NA	NA	NA	NA	149015	strain=DSM 12219	2	0	0	Streptococcus hyovaginalis DSM 12219
Streptococcus	Streptococcus ictaluri 707-05	NA	GCA_000188015.3	representative genome	764299	latest	Contig	Major	Full	2011/11/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/188/015/GCA_000188015.3_ASM18801v3	NA	NA	NA	NA	NA	380397	strain=707-05	1	1	0	Streptococcus ictaluri 707-05
Streptococcus	Streptococcus infantarius subsp. infantarius CJ18	NA	GCA_000246835.1	na	1069533	latest	Complete Genome	Major	Full	2012/02/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/246/835/GCA_000246835.1_ASM24683v1	NA	NA	NA	NA	NA	102684	strain=CJ18	4	0	0	Streptococcus infantarius subsp. infantarius CJ18
Streptococcus	Streptococcus sp. oral taxon 431	Streptococcus infantis clade 431	GCA_001553685.1	na	712633	latest	Complete Genome	Major	Full	2016/02/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/553/685/GCA_001553685.1_ASM155368v1	431	SEQF2786	F0610 (5-114)	Complete	CP014264	712633	strain=F0610 (5-114)	4	0	3	Streptococcus infantis clade 431
Streptococcus	Streptococcus infantis ATCC 700779	Streptococcus infantis clade 638	GCA_000187465.1	na	889204	latest	Scaffold	Major	Full	2011/02/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/187/465/GCA_000187465.1_ASM18746v1	638	SEQF2212	ATCC 700779	High Coverage	AEVD00000000	68892	strain=ATCC 700779	2	0	2	Streptococcus infantis clade 638
Streptococcus	Streptococcus iniae	NA	GCA_000831485.1	representative genome	1346	latest	Complete Genome	Major	Full	2015/02/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/831/485/GCA_000831485.1_ASM83148v1	NA	NA	NA	NA	NA	1346	strain=YSFST01-82	4	1	0	Streptococcus iniae
Streptococcus	Streptococcus intermedius B196	Streptococcus intermedius	GCA_000463355.1	representative genome	862967	latest	Complete Genome	Major	Full	2013/09/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/463/355/GCA_000463355.1_ASM46335v1	644	SEQF2592	B196	Complete	CP003857	1338	strain=B196	4	1	3	Streptococcus intermedius
Streptococcus	Streptococcus lutetiensis	NA	GCA_900475675.1	na	150055	latest	Complete Genome	Major	Full	2018/06/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/675/GCA_900475675.1_45473_D02	NA	NA	NA	NA	NA	150055	strain=NCTC13774	4	0	0	Streptococcus lutetiensis
Streptococcus	Streptococcus macacae NCTC 11558	NA	GCA_000187995.3	representative genome	764298	latest	Contig	Major	Full	2011/11/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/187/995/GCA_000187995.3_ASM18799v3	NA	NA	NA	NA	NA	1339	strain=NCTC 11558	1	1	0	Streptococcus macacae NCTC 11558
Streptococcus	Streptococcus macedonicus ACA-DC 198	NA	GCA_000283635.1	na	1116231	latest	Complete Genome	Major	Full	2012/01/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/635/GCA_000283635.1_ASM28363v1	NA	NA	NA	NA	NA	59310	strain=ACA-DC 198	4	0	0	Streptococcus macedonicus ACA-DC 198
Streptococcus	Streptococcus marimammalium DSM 18627	NA	GCA_000380045.1	representative genome	1123306	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/380/045/GCA_000380045.1_ASM38004v1	NA	NA	NA	NA	NA	269666	strain=DSM 18627	2	1	0	Streptococcus marimammalium DSM 18627
Streptococcus	Streptococcus marmotae	NA	GCA_001623565.1	representative genome	1825069	latest	Complete Genome	Major	Full	2016/04/19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/623/565/GCA_001623565.1_ASM162356v1	NA	NA	NA	NA	NA	1825069	strain=HTS5	4	1	0	Streptococcus marmotae
Streptococcus	Streptococcus massiliensis DSM 18628	NA	GCA_000380065.1	representative genome	1123307	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/380/065/GCA_000380065.1_ASM38006v1	NA	NA	NA	NA	NA	313439	strain=DSM 18628	2	1	0	Streptococcus massiliensis DSM 18628
Streptococcus	Streptococcus merionis DSM 19192	NA	GCA_000380085.1	representative genome	1123308	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/380/085/GCA_000380085.1_ASM38008v1	NA	NA	NA	NA	NA	400065	strain=DSM 19192	2	1	0	Streptococcus merionis DSM 19192
Streptococcus	Streptococcus milleri	NA	GCA_900459325.1	na	33040	latest	Contig	Major	Full	2018/07/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/459/325/GCA_900459325.1_42042_F01	NA	NA	NA	NA	NA	33040	strain=NCTC11063	1	0	0	Streptococcus milleri
Streptococcus	Streptococcus minor DSM 17118	NA	GCA_000377005.1	representative genome	1123309	latest	Contig	Major	Full	2013/04/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/377/005/GCA_000377005.1_ASM37700v1	NA	NA	NA	NA	NA	229549	strain=DSM 17118	1	1	0	Streptococcus minor DSM 17118
Streptococcus	Streptococcus mitis B6	Streptococcus mitis	GCA_000027165.1	reference genome	365659	latest	Complete Genome	Major	Full	2010/02/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/165/GCA_000027165.1_ASM2716v1	677	SEQF1067	B6	Complete	FN568063	28037	strain=B6	4	2	3	Streptococcus mitis
Streptococcus	Streptococcus mutans UA159	Streptococcus mutans	GCA_000007465.2	reference genome	210007	latest	Complete Genome	Major	Full	2011/09/01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/465/GCA_000007465.2_ASM746v2	686	SEQF1069	UA159, ATCC 700610	Complete	AE014133	1309	strain=UA159	4	2	3	Streptococcus mutans
Streptococcus	Streptococcus sp. oral taxon 058 str. F0407	Streptococcus oralis subsp. dentisani clade 398	GCA_000235485.1	na	861455	latest	Scaffold	Major	Full	2011/11/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/235/485/GCA_000235485.1_ASM23548v1	398	SEQF1704	F0407	High Coverage	AGAE00000000	712622	strain=F0407	2	0	2	Streptococcus oralis subsp. dentisani clade 398
Streptococcus	Streptococcus oralis Uo5	Streptococcus oralis subsp. oralis	GCA_000253155.1	na	927666	latest	Complete Genome	Major	Full	2011/03/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/155/GCA_000253155.1_ASM25315v1	707	SEQF2005	Uo5	Complete	FR720602	1303	strain=Uo5	4	0	3	Streptococcus oralis subsp. oralis
Streptococcus	Streptococcus sp. F0441	Streptococcus oralis subsp. tigurinus clade 070	GCA_000314775.2	na	999424	latest	Scaffold	Major	Full	2013/02/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/314/775/GCA_000314775.2_Strept_sp_F0441_V1	70	SEQF1888	F0441	High Coverage	AGZY00000000	999424	strain=F0441	2	0	2	Streptococcus oralis subsp. tigurinus clade 070
